razon_social,anio,Eliminación,Recepción y Almacenamiento,Valorización,total,pct_valorizacion,n_declaraciones,rubro
INMOBILIARIA RENTAS SOUPER SPA,2024,125.28,0.0,0.0,125.28,0.0,4,Otras actividades
INMOBILIARIA RESERVA URBANA S.A.,2024,504.15,0.0,0.0,504.15,0.0,5,Otras actividades
INMOBILIARIA RIVAS S.A.,2024,1212.0,0.0,0.0,1212.0,0.0,13,Otras actividades
INMOBILIARIA ROMAN DIAZ SPA,2024,132.24,0.0,0.0,132.24,0.0,3,Otras actividades
INMOBILIARIA RUTA DESARROLLO DOS SPA,2024,54.81,0.0,0.0,54.81,0.0,1,Otras actividades
INMOBILIARIA RUTA DESARROLLO SEIS SPA,2024,7.83,0.0,5.5,13.33,41.26031507876969,3,Otras actividades
INMOBILIARIA SAN ANDRES SPA,2024,257.52,0.0,0.0,257.52,0.0,2,Otras actividades
INMOBILIARIA SAN EUGENIO SPA,2024,2702.0,0.0,0.0,2702.0,0.0,11,Otras actividades
INMOBILIARIA SAN ISIDRO SPA,2024,2478.21,0.0,0.0,2478.21,0.0,21,Otras actividades
INMOBILIARIA SAN JOSE SEIS SPA,2024,4133.0,0.0,0.0,4133.0,0.0,12,Otras actividades
INMOBILIARIA SAN MARTIN SPA,2024,1891.38,0.0,0.0,1891.38,0.0,11,Otras actividades
INMOBILIARIA SANTA FILOMENA ETAPA II SPA,2024,0.0,0.0,0.6,0.6,100.0,1,Otras actividades
INMOBILIARIA SANTA MACARENA SPA,2024,0.0,0.0,27.36,27.36,100.0,5,Construcción
INMOBILIARIA SANTO DOMINGO SPA,2024,76.56,0.0,0.0,76.56,0.0,3,Otras actividades
INMOBILIARIA SOCOVESA SANTIAGO S A,2024,0.0,0.0,7.51,7.51,100.0,1,Construcción
INMOBILIARIA TERRAFIRME X SPA,2024,2394.24,0.0,0.0,2394.24,0.0,15,Otras actividades
INMOBILIARIA TERRAFIRME XII SPA,2024,1682.58,0.0,0.0,1682.58,0.0,17,Otras actividades
INMOBILIARIA TERRAFIRME XIV SPA,2024,83.52,0.0,0.0,83.52,0.0,3,Construcción
INMOBILIARIA TORRE APOQUINDO SPA,2024,7045.97,0.0,0.0,7045.97,0.0,11,Otras actividades
INMOBILIARIA URBANO PARK SPA,2024,1853.18,0.0,0.0,1853.18,0.0,12,Construcción
INMOBILIARIA URZUA SPA,2024,212.28,0.0,0.0,212.28,0.0,4,Otras actividades
INMOBILIARIA VALDIVIA UNO SPA,2024,195.75,0.0,0.0,195.75,0.0,1,Otras actividades
INMOBILIARIA VILENA S.A.,2024,867.39,0.41,0.0,867.8,0.0,9,Otras actividades
INMOBILIARIA VIVIENDAS 2000 SPA,2024,2843.18,0.0,0.0,2843.18,0.0,11,Construcción
INMOBILIARIA VIVO SANTIAGO SPA,2024,10.0,0.0,0.0,10.0,0.0,1,Otras actividades
INMOBILIARIA WALKER MARTINEZ SPA,2024,394.65999999999997,0.0,0.0,394.65999999999997,0.0,4,Otras actividades
INMOBILIARIA Y CONSTRUCTORA DELABASE III S.A.,2024,120.0,0.0,0.0,120.0,0.0,9,Otras actividades
INMOBILIARIA Y CONSTRUCTORA DP SPA,2024,29.4,0.0,0.0,29.4,0.0,1,Construcción
INMOBILIARIA Y CONSTRUCTORA EL CERRO LIMITADA,2024,910.0,0.0,0.0,910.0,0.0,11,Construcción
INMOBILIARIA Y CONSTRUCTORA FRANCISCO DE RIVEROS SPA,2024,21.75,0.0,0.0,21.75,0.0,1,Otras actividades
INMOBILIARIA Y CONSTRUCTORA MONJITAS SPA,2024,106.0,0.0,0.0,106.0,0.0,4,Otras actividades
INMOBILIARIA Y CONSTRUCTORA PEBAL S.A,2024,159.84,0.0,0.0,159.84,0.0,6,Construcción
INMOBILIARIA Y DESARROLLADORA EL REMANSO SPA.,2024,1576.44,0.0,20.326,1596.766,1.272947946035925,33,Otras actividades
INSTAPANEL S.A.,2024,0.0,0.0,1200.38,1200.38,100.0,12,Otras industrias manufactureras
INSTITUTO NACIONAL DEL TORAX,2024,0.0,0.0,0.127,0.127,100.0,2,Otras actividades
INSTITUTO PROFESIONAL AIEP SPA,2024,28.71,7.3572999999999995,0.0,36.0673,0.0,5,Otras actividades
INTEGRALSTART  SPA,2024,0.0,0.0,0.74,0.74,100.0,1,Otras actividades
INTERMOB S A,2024,0.0,0.0,61.0,61.0,100.0,14,Otras industrias manufactureras
INTERNATIONAL PAPER CARTONES LIMITADA,2024,8.54,0.0,0.0,8.54,0.0,2,Industria del papel y celulosa
INVERSIONES ANCAR SPA,2024,203.13,0.0,0.0,203.13,0.0,3,Construcción
INVERSIONES CORMI LIMITADA,2024,0.0,0.0,141.08,141.08,100.0,15,Gestores de residuos
INVERSIONES E INMOBILIARIA PLAENGE CHILE LIMITADA,2024,732.54,0.0,0.0,732.54,0.0,8,Construcción
INVERSIONES E INMOBILIARIA TAORMINA SPA,2024,938.73,0.0,0.0,938.73,0.0,10,Otras actividades
ISA INMOBILIARIA S.A.,2024,78.64,0.0,0.0,78.64,0.0,3,Otras actividades
ITALMOD S A,2024,0.0,0.301,0.0,0.301,0.0,1,Comercio mayorista
JAVIERA SPA,2024,1.25,0.0,0.0,1.25,0.0,3,Otras centrales de generación eléctrica
JUAN ALFONSO INOSTROZA ABARCA,2024,0.0,109.87700000000001,72.437,182.31400000000002,39.732000833726424,16,Comercio mayorista
KOMATSU CUMMINS CHILE LIMITADA,2024,0.0,0.0,42.68,42.68,100.0,1,Otras actividades
KOMATSU REMAN CENTER CHILE S.A.,2024,0.0,5.31,0.0,5.31,0.0,1,Otras industrias manufactureras
KSB CHILE S A,2024,0.0,0.11800000000000001,9.41,9.528,98.7615449202351,5,Comercio mayorista
KYNDRYL CHILE SPA,2024,0.0,0.0116,0.0,0.0116,0.0,2,Otras actividades
LA ORACION SPA,2024,1832.1,0.0,0.0,1832.1,0.0,11,Otras actividades
LABORATORIO CHILE S A,2024,1.45,14.126000000000001,10.899999999999999,26.476,41.16936093065418,16,Otras industrias manufactureras
LABORATORIO DURANDIN SA,2024,128.0,0.0,0.0,128.0,0.0,12,"Industria química, de plástico y caucho"
LABORATORIO INTERNACIONAL PHARMACORP SBO SPA,2024,0.0,0.0,0.009,0.009,100.0,1,Otras actividades
LABORATORIO LIVIO BARNAFI S.A.,2024,281.88,0.0,0.0,281.88,0.0,5,Otras actividades
LABORATORIOS ANDROMACO S.A.,2024,409.67,0.612,0.0,410.28200000000004,0.0,15,Otras industrias manufactureras
LABORATORIOS PRATER S A,2024,32.48,0.0,0.0,32.48,0.0,8,Otras actividades
LAGUNA CENTRO 1 SPA,2024,800.0,0.0,0.0,800.0,0.0,9,Construcción
LASCAR ENERGY SPA,2024,39.48,0.0,0.0,39.48,0.0,9,Otras centrales de generación eléctrica
LATAM AIRLINES GROUP S.A.,2024,1541.57,0.0,0.0,1541.57,0.0,13,Otras actividades
LEVEL INGENIERÍA Y CONSTRUCCIÓN SPA,2024,1633.41,0.0,0.0,1633.41,0.0,15,Construcción
LINDE HIGH LIFT CHILE S A,2024,0.0,5.333,0.0,5.333,0.0,5,Otras actividades
LO ESPEJO DATA CENTER SPA,2024,0.0,0.1,0.0,0.1,0.0,1,Otras actividades
LUCCHETTI CHILE S.A,2024,69.31,0.0,0.0,69.31,0.0,14,Otras industrias manufactureras
MAESTRA BRISAS DE BIOBIO SA,2024,3540.0299999999997,0.0,0.0,3540.0299999999997,0.0,3,Construcción
MAESTRA CONSTRUCCION S.A.,2024,190.0,0.0,0.0,190.0,0.0,2,Construcción
MAESTRA SANTA ROSA SPA,2024,1326.87,0.0,0.0,1326.87,0.0,12,Construcción
MAESTRA VILLA ALEMANA S.A.,2024,640.0699999999999,0.0,0.0,640.0699999999999,0.0,7,Construcción
MAESTRA VIVIENDA S.A.,2024,1651.69,0.0,0.0,1651.69,0.0,11,Construcción
MAESTRANZA ACUNA SPA,2024,0.0,0.0,57.8,57.8,100.0,7,Otras industrias manufactureras
MAGOTTEAUX ANDINO S.A.,2024,1393.47,0.0,0.0,1393.47,0.0,4,Otras industrias manufactureras
MANANTIAL S A,2024,4.53,0.0,0.0,4.53,0.0,1,Otras industrias manufactureras
MANE CHILE SA,2024,0.0,0.0,0.14,0.14,100.0,2,"Industria química, de plástico y caucho"
MANQUEHUE GESTIÓN LIMITADA,2024,5548.20999998,2.8,78.95999986,5629.96999984,1.4024941493870124,50,Otras actividades
MANUEL DE LA CRUZ VALDERRAMA,2024,0.0,0.0,7.288,7.288,100.0,9,Comercio mayorista
MASISA S.A.,2024,0.0,0.03,0.0,0.03,0.0,1,Industria de la madera y silvicultura
MATRIZ IDEAS S A,2024,2.24,0.12,0.007,2.3670000000000004,0.29573299535276715,4,Comercio minorista
MAYR-MELNHOF PACKAGING MARINETTI LIMITADA,2024,0.0,0.21,0.0,0.21,0.0,1,Industria del papel y celulosa
MEDICAL INTERNATIONAL LABORATORIES CORPORATION SA,2024,0.0,0.008,0.0,0.008,0.0,2,Otras industrias manufactureras
MEDLOG CHILE S.A,2024,0.0,0.5501,0.0,0.5501,0.0,6,Otras actividades
MELON ARIDOS LIMITADA,2024,0.0,0.0,47.14,47.14,100.0,1,Minería
MELON HORMIGONES S.A.,2024,39471.74,0.0,0.0,39471.74,0.0,11,Otras industrias manufactureras
METALURGICA SILCOSIL SPA,2024,188.75,0.0,0.0,188.75,0.0,14,Otras industrias manufactureras
METROGAS S A,2024,26.34,8.667,94.462,129.469,72.96109493392241,19,Otras actividades
MIMET S. A.,2024,0.0,0.0,244.252,244.252,100.0,11,Otras industrias manufactureras
MINERA ANTUCOYA,2024,0.0,0.0,43.5,43.5,100.0,1,Minería
MINERA ESCONDIDA LIMITADA,2024,0.0,0.0,17831.557,17831.557,100.0,12,Minería
MINERA FLORIDA LIMITADA,2024,3.71,0.0,16.32,20.03,81.47778332501248,3,Minería
MINERA HMC S.A.,2024,16.92,0.0,0.0,16.92,0.0,5,Minería
MINERA LOS PELAMBRES,2024,101.28,0.0,0.0,101.28,0.0,4,Minería
MINERA MELON S.A.,2024,0.15,0.0,2.16,2.31,93.50649350649351,3,Minería
MINERA SPENCE S.A.,2024,0.0,0.0,191.95,191.95,100.0,3,Minería
MINERA TRUCCO LTDA,2024,90.0,0.0,0.0,90.0,0.0,5,Minería
MINERA TRUCCO SPA.,2024,9.0,0.0,0.0,9.0,0.0,1,Minería
MOLINO LINDEROS S A,2024,317.55,0.0,0.0,317.55,0.0,1,Otras industrias manufactureras
MOLYMETNOS S.A.,2024,3040.89,0.0,0.0,3040.89,0.0,14,Minería
MVC SOLAR 48 SPA,2024,2.67,0.0,0.0,2.67,0.0,2,Otras centrales de generación eléctrica
NAVEGANTE AMÉRICO VESPUCIO SPA,2024,2423.573,50.75,5.4319999999999995,2479.7549999999997,0.21905389846980852,64,Otras actividades
NESTLE CHILE SA,2024,1332.35,0.0,23.68,1356.03,1.746274049984145,54,Otras industrias manufactureras
NETAFIM CHILE LIMITADA,2024,0.0,0.0,2.78,2.78,100.0,1,"Industria química, de plástico y caucho"
NEXANS CHILE S.A,2024,0.0,0.0,58.18,58.18,100.0,9,Otras industrias manufactureras
NIRIVILO TRANSMISORA DE ENERGIA S.A.,2024,3.48,0.0,0.0,3.48,0.0,3,Otras actividades
NOLBERTO ORLANDO SUAREZ,2024,0.0,0.0,2911.603,2911.603,100.0,12,Gestores de residuos
NOVOFARMA SERVICE S A,2024,0.0,0.0,7.476,7.476,100.0,8,Otras actividades
OBRASCON HUARTE LAIN S A AGENCIA EN CHILE,2024,12895.8,0.032,27644.9,40540.732,68.19043129265648,36,Construcción
ODIS SPA,2024,0.0,0.0,4.978,4.978,100.0,1,Otras industrias manufactureras
OJV CAPITAL SPA,2024,338.68,0.0,0.0,338.68,0.0,3,Otras actividades
OXIQUIM S A,2024,0.0,0.0,128.9,128.9,100.0,12,"Industria química, de plástico y caucho"
PACANA DEL VERANO SPA,2024,0.7,0.0,0.0,0.7,0.0,1,Otras centrales de generación eléctrica
PACIFIC HYDRO CHACAYES S.A.,2024,0.0,0.0,1.98,1.98,100.0,1,Otras centrales de generación eléctrica
PALPANA DE VERANO SPA,2024,0.17,0.0,0.0,0.17,0.0,1,Otras centrales de generación eléctrica
PAPELES CORDILLERA SPA,2024,374.4,183.98,0.0,558.38,0.0,13,Industria del papel y celulosa
PARQUE EOLICO ANTOFAGASTA SPA,2024,19.490000000000002,0.0,0.0,19.490000000000002,0.0,7,Otras centrales de generación eléctrica
PARQUE SOLAR LEYDA SPA,2024,56.150000000000006,0.0,0.0,56.150000000000006,0.0,8,Otras centrales de generación eléctrica
PARQUE ZOOLOGICO BUIN ZOO S A,2024,14.18,0.0,0.0,14.18,0.0,4,Otras actividades
PATAGUA SPA,2024,41.36,0.0,0.0,41.36,0.0,2,Otras centrales de generación eléctrica
PATAGUAL HOME SPA,2024,0.0,51.9,0.0,51.9,0.0,8,Industria de la madera y silvicultura
PATAGUILLA SOLAR SPA,2024,26.480000000000004,0.0,0.0,26.480000000000004,0.0,3,Otras centrales de generación eléctrica
PAVIMENTOS Y MOVIMIENTOS DE TIERRA SPA,2024,104.4,0.0,0.0,104.4,0.0,1,Construcción
PEREZ Y GONZALEZ LIMITADA,2024,0.0,1.0,0.0,1.0,0.0,1,Gestores de residuos
PERI CHILE ENCOFRADOS Y ANDAMIOS LIMITADA,2024,8.41,0.0,0.0,8.41,0.0,2,Construcción
PETEROA ENERGY SPA,2024,12.65,0.0,0.0,12.65,0.0,5,Otras centrales de generación eléctrica
PLAZA COSTANERA SPA.,2024,963.96,0.0,0.0,963.96,0.0,8,Construcción
PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,2024,0.0,0.028,0.0,0.028,0.0,1,Otras actividades
PREFABRICADOS DE HORMIGON GRAU S A,2024,12051.81,0.0,0.0,12051.81,0.0,12,Otras industrias manufactureras
PREFAST SPA,2024,15.32,0.0,0.0,15.32,0.0,2,Otras industrias manufactureras
PREMIUM HOME SPA,2024,11.73,0.0,0.0,11.73,0.0,3,Construcción
PREMIUM S.A.,2024,1.85,0.0,0.0,1.85,0.0,2,Otras industrias manufactureras
PRESIDENCIA DE LA REPUBLICA,2024,1.68,0.0,0.0,1.68,0.0,1,Otras actividades
PRINAL LIMITADA,2024,5.88,0.0,0.0,5.88,0.0,3,Otras industrias manufactureras
PROA SPA,2024,5.79,0.0,0.0,5.79,0.0,1,Otras industrias manufactureras
PROCESADORA Y COMERCIAL DE MINERALES Y GRANOS INDUSTRIALES MIGRIN SA,2024,8.7,0.0,0.0,8.7,0.0,1,Minería
PROCTER & GAMBLE CHILE LIMITADA,2024,0.0,13.09,38.878,51.968,74.8114224137931,17,Otras industrias manufactureras
PRODUCTOS AISLANTES MINERALES PETRASFOS CHILE S.A.,2024,0.0,0.0,1.23,1.23,100.0,1,Otras industrias manufactureras
PROMET SERVICIOS SPA,2024,216.099,0.0,0.0,216.099,0.0,19,Construcción
PROYECTOS INGENIERÍA MECÁNICA Y TELECOMUNICACIONES SPA,2024,0.0,0.0,6.217,6.217,100.0,2,Construcción
PSF LOS MAITENES SPA,2024,5.13,0.0,0.0,5.13,0.0,1,Otras centrales de generación eléctrica
PUENTE ALTO INGENIERIA Y SERVICIOS S.A.,2024,27.84,0.0,0.0,27.84,0.0,2,Construcción
PUERTO DE MEJILLONES S A,2024,21.81,0.0,0.0,21.81,0.0,1,Otras actividades
PUNTIAGUDO ENERGY SPA,2024,0.94,0.0,0.0,0.94,0.0,1,Otras centrales de generación eléctrica
PUNTIAGUDO ENERGY SPA.,2024,42.21,0.0,0.0,42.21,0.0,9,Otras centrales de generación eléctrica
PURATOS DE CHILE SPA,2024,4.01,0.0,0.0,4.01,0.0,1,Otras industrias manufactureras
RAVENNA SOLAR SPA,2024,0.0,0.0,1.24,1.24,100.0,1,Otras centrales de generación eléctrica
RBU SANTIAGO S.A.,2024,1.96,0.0,0.0,1.96,0.0,1,Otras actividades
RE-CICLAR S.A,2024,675.34,1.51,3.0,679.85,0.44127381039935276,14,Gestores de residuos
READY MIX HORMIGONES LIMITADA,2024,11595.0,0.0,0.0,11595.0,0.0,47,Otras industrias manufactureras
RECYCLING S.A.,2024,143.05,0.0,0.0,143.05,0.0,3,Gestores de residuos
REFINERIA DE GRASAS Y ACEITES COMESTIBLES VIACAVA SPA.,2024,0.0,0.0,2.276,2.276,100.0,3,Otras industrias manufactureras
RENTAS E INVERSIONES BRASILIA S.A.,2024,171.0,0.0,0.0,171.0,0.0,3,Otras actividades
RENTAS LAGUNA SUR SPA,2024,163.8,0.0,0.0,163.8,0.0,3,Construcción
RERCHAR CHILE SPA,2024,0.0,376.03,2423.64,2799.67,86.56877417695657,10,Gestores de residuos
RIEGOSISTEMAS NETAFIM LIMITADA,2024,6.75,0.0,0.0,6.75,0.0,3,Comercio mayorista
ROCHE CHILE LIMITADA,2024,0.0,0.0,8.161000000000001,8.161000000000001,100.0,7,Comercio minorista
RUTA DEL MAIPO SOCIEDAD CONCESIONARIA S.A.,2024,2161.81,3107.504,433.03999999999996,5702.354,7.594056770239097,39,Construcción
SACYR CHILE S A,2024,44895.69,4.8309999999999995,293.04,45193.561,0.6484109539409829,71,Construcción
SACYR OPERACION Y SERVICIOS S.A.,2024,152.10000000000002,8007.6,0.0,8159.700000000001,0.0,14,Construcción
SALADO ENERGY SPA,2024,6.99,0.0,0.0,6.99,0.0,4,Otras centrales de generación eléctrica
SAN RAMON SOLAR SPA,2024,15.133,1.04,0.0,16.173,0.0,5,Otras centrales de generación eléctrica
SANTA HERMINIA SPA,2024,2702.0,0.0,0.0,2702.0,0.0,12,Otras actividades
SANTA INES SPA,2024,5.0,0.0,0.0,5.0,0.0,2,Otras centrales de generación eléctrica
SANTA TERESA S. A.,2024,0.0,0.0,0.42,0.42,100.0,1,Otras industrias manufactureras
SANTIAGO SUR 1 SPA.,2024,3044.5,0.0,0.0,3044.5,0.0,32,Otras actividades
SCANIA CHILE S.A.,2024,2.79,0.0,0.0,2.79,0.0,3,Ventas y mantención de vehículos automotores
SCM MINERA LUMINA COPPER CHILE,2024,0.0,615.48,409.75,1025.23,39.96664163163388,6,Minería
SEREY Y OTROS ASOCIADOS LTDA,2024,2919.52,0.0,0.0,2919.52,0.0,1,Construcción
SERVICIO DE SALUD CHILOE,2024,21.81,0.0,0.0,21.81,0.0,3,Construcción
SERVICIO DE SALUD METROPOLITANO SUR HOSP,2024,16174.0,0.0,4982.79,21156.79,23.551729728375616,6,Otras actividades
SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE DIOS,2024,1640.28,0.0,0.0,1640.28,0.0,12,Otras actividades
SERVICIO DE VIVIENDA Y URBANIZACION AREA METROPOLITANA,2024,4727.674,0.0,0.0,4727.674,0.0,3,Construcción
SERVICIOS AMAZON DATA SERVICES CHILE SPA,2024,1690.0,0.0,0.0,1690.0,0.0,8,Otras actividades
SGS CHILE LTDA SOCIEDAD DE CONTROL,2024,60.0,0.0,0.0,60.0,0.0,3,Otras actividades
SGS MINERALS S.A.,2024,784.5,0.0,0.0,784.5,0.0,9,Minería
SICE AGENCIA CHILE S.A.,2024,6.34,0.0,0.0,6.34,0.0,14,Otras actividades
SIENA CONSTRUCTORA  S.A.,2024,4069.86,0.88,9.82,4080.5600000000004,0.2406532436724371,22,Construcción
SIKA S A CHILE,2024,2470.095504,0.0,0.0,2470.095504,0.0,49,"Industria química, de plástico y caucho"
SIMONETTI INMOBILIARIA S.A.,2024,4684.602,0.0,0.0,4684.602,0.0,19,Construcción
SINDELEN S A,2024,0.0,0.0,57.645,57.645,100.0,9,Otras industrias manufactureras
SINERGIA INMOBILIARIA S.A.,2024,3769.26,0.0,0.0,3769.26,0.0,18,Construcción
SISTEMA DE TRANSMISION DEL SUR S.A.,2024,25.408,2.939,827.221,855.568,96.68676247826006,97,Otras actividades
SKC S.A,2024,0.0,0.0,65.82,65.82,100.0,10,Ventas y mantención de vehículos automotores
SMURFIT KAPPA DE CHILE S.A.,2024,8.56,0.0,16.5,25.060000000000002,65.84197924980047,4,Industria del papel y celulosa
SOC COMERCIAL DEGRAF SPA,2024,14.788,121.8575,0.0,136.6455,0.0,33,Otras actividades
SOC COMERCIALIZADORA METROPOLITANA S A,2024,1502.919,6.021,0.0,1508.94,0.0,12,Construcción
SOC CONCESIONARIA AUTOPISTA CENTRAL S A,2024,3888.37,492.0,0.0,4380.37,0.0,24,Otras actividades
SOC CONCESIONARIA AUTOPISTA DE LOS ANDES S A,2024,0.0,2589.27,0.0,2589.27,0.0,4,Otras actividades
SOC CONCESIONARIA AUTOPISTA LOS LIBERTADORES S A,2024,0.0,11383.210000000001,32.816,11416.026000000002,0.28745554714048477,11,Otras actividades
SOC CONCESIONARIA CENTRO DE JUSTICIA DE SANTIAGO S A,2024,25.439999999999998,0.0,0.0,25.439999999999998,0.0,12,Construcción
SOC CONCESIONARIA LITORAL CENTRAL S A,2024,0.0,5430.0,0.0,5430.0,0.0,7,Otras actividades
SOC CONCESIONARIA RUTAS DEL PACIFICO S A,2024,0.0,1185.6,0.0,1185.6,0.0,5,Otras actividades
SOC CONSTR FRANCISCO LORCA SPA,2024,696.0,0.0545,0.2855,696.3399999999999,0.04100008616480455,6,Construcción
SOC DE SERVICIOS TECNICOS GEOLOGI  COS GEOTEC BOYLES BROS S A,2024,0.0,0.0,97.389,97.389,100.0,12,Minería
SOC INDUSTRIAL ROMERAL S A,2024,6524.688,0.0,0.0,6524.688,0.0,17,Otras industrias manufactureras
SOC MINERA ROSARIO LTDA,2024,0.0,0.0,7.720000000000001,7.720000000000001,100.0,2,Minería
SOC PETREOS S A,2024,12689.98,0.0,6.461,12696.440999999999,0.05088827648630038,13,Otras industrias manufactureras
SOCIEDAD CONCESIONARIA AMB S.A.,2024,0.0,806.4,0.0,806.4,0.0,1,Otras actividades
SOCIEDAD CONCESIONARIA AMERICO VESPUCIO ORIENTE II S.A.,2024,75109.45,2.14,130.663,75242.253,0.17365641616287064,50,Otras actividades
SOCIEDAD CONCESIONARIA AUTOPISTA NUEVA VESPUCIO SUR S.A.,2024,0.0,649.2,0.0,649.2,0.0,3,Otras actividades
SOCIEDAD CONCESIONARIA AUTOPISTA SAN ANTONIO-SANTIAGO S.A.,2024,113.52,0.0,0.27240000000000003,113.7924,0.23938329800584224,3,Construcción
SOCIEDAD CONCESIONARIA COSTANERA NORTE S A,2024,0.0,1669.2,0.0,1669.2,0.0,2,Otras actividades
SOCIEDAD CONCESIONARIA HOSPITAL BUIN PAINE S.A.,2024,7218.389999999999,0.0,59.868,7278.258,0.822559464091545,32,Construcción
"SOCIEDAD CONCESIONARIA INSTITUTO NACIONAL DEL CANCER, S.A.",2024,213.02800000000002,0.0,0.0,213.02800000000002,0.0,8,Construcción
SOCIEDAD CONCESIONARIA NUEVO CAMINO NOGALES- PUCHUNCAVI S.A.,2024,47.813,0.0,0.0,47.813,0.0,7,Construcción
SOCIEDAD CONCESIONARIA NUEVO PUDAHUEL S.A.,2024,2731.56,0.0,0.0,2731.56,0.0,8,Otras actividades
SOCIEDAD CONCESIONARIA RUTA DE LA FRUTA S.A.,2024,174.82,0.0,0.0,174.82,0.0,12,Construcción
SOCIEDAD CONCESIONARIA TUNEL EL MELON II S.A,2024,26.1,0.0,0.0,26.1,0.0,1,Construcción
SOCIEDAD CONCESIONARIA VESPUCIO ORIENTE S.A.,2024,208.8,0.0,0.0,208.8,0.0,3,Otras actividades
SOCIEDAD CONSTRUCTORA CASA HOGAR LTDA,2024,224.06,0.0,0.0,224.06,0.0,7,Construcción
SOCIEDAD CONSTRUCTORA PYG LIMITADA,2024,178.2,0.0,0.0,178.2,0.0,11,Construcción
SOCIEDAD DEMOLICIONES MARIO PORZIO S.A.,2024,0.0,0.0,150.71,150.71,100.0,3,Construcción
SOCIEDAD INDUSTRIAL PIZARRENO S.A.,2024,2512.4,0.0,0.0,2512.4,0.0,30,Otras industrias manufactureras
SOCIEDAD LEM LABORATORIOS & ASISTENCIA TECNICA LIMITADA,2024,53.0,0.0,0.0,53.0,0.0,4,Otras actividades
SOCIEDAD RECUPERADORA CHILE METAL LIMITADA,2024,115.38,0.0,0.0,115.38,0.0,2,Gestores de residuos
SOCIEDAD SEGURA E HIJOS LIMITADA,2024,0.0,0.0,24.130000000000003,24.130000000000003,100.0,8,Otras industrias manufactureras
SOCOVESA INMOBILIARIA Y CONSTRUCCIONES S.A,2024,336.0,0.0,0.0,336.0,0.0,5,Construcción
SODIMAC S.A.,2024,0.0,0.0,7.25,7.25,100.0,1,Comercio mayorista
SOFTYS CHILE SPA,2024,815.69,18.13,0.0,833.82,0.0,26,Industria del papel y celulosa
SOPROLE S.A.,2024,125.84,0.0,0.0,125.84,0.0,12,Otras industrias manufactureras
SSANGYONG MOTOR CHILE SPA,2024,8.7,0.0,0.0,8.7,0.0,1,Ventas y mantención de vehículos automotores
SYNTHEON CHILE LIMITADA,2024,166.59,0.0,0.0,166.59,0.0,12,"Industria química, de plástico y caucho"
TEAM FOODS CHILE SPA,2024,10.5,0.0,0.0,10.5,0.0,1,Otras industrias manufactureras
TECNO FAST S.A.,2024,1.0,0.0,0.0,1.0,0.0,1,Construcción
TECNOLOGIA Y LUBRICACION LIMITADA,2024,0.0,0.85,0.0,0.85,0.0,1,Comercio mayorista
TECNORED S A,2024,7.032,0.0,57.369,64.401,89.0809148926259,4,Otras actividades
TECNOVIAL S A,2024,0.0,0.0,320.15,320.15,100.0,12,Otras industrias manufactureras
TEDLAR JUPITER SPA,2024,41.76,0.0,0.0,41.76,0.0,1,Otras centrales de generación eléctrica
TERRITORIA APOQUINDO S.A,2024,2960.059,0.0,0.0,2960.059,0.0,13,Otras actividades
TOYOTA CHILE S A,2024,0.0,11.629999999999999,2.74,14.37,19.06750173973556,4,Ventas y mantención de vehículos automotores
TRANSELEC HOLDINGS RENTAS LIMITADA,2024,171.24,0.0,0.0,171.24,0.0,12,Otras actividades
TRANSMISORA DEL PACIFICO S.A.,2024,36.0,0.0,0.0,36.0,0.0,1,Otras actividades
TRANSPORTES ANDINA REFRESCOS LTDA,2024,13.559999999999999,0.0,0.0,13.559999999999999,0.0,5,Otras actividades
TRANSPORTES CCU LTDA,2024,20.44,0.0,0.0,20.44,0.0,6,Otras actividades
TRANSPORTES Y EXCAVACIONES LTDA,2024,4725.0,0.0,810.0,5535.0,14.634146341463413,71,Construcción
TRANSQUINTA S.A.,2024,12.6,0.0,0.0,12.6,0.0,2,Otras actividades
TREFIMET S.A.,2024,39.0,0.0,0.0,39.0,0.0,1,Otras industrias manufactureras
UNILEVER CHILE LTDA,2024,26.35,0.0,0.0,26.35,0.0,5,Otras industrias manufactureras
UNIVERSIDAD DE CHILE,2024,2342.931,0.0,7.49,2350.421,0.3186663155238998,68,Otras actividades
UNIVERSIDAD SAN SEBASTIAN,2024,0.0,0.3834,0.0,0.3834,0.0,4,Otras actividades
URBANIZA CONSTRUCTORA S.A.,2024,1107.48,0.0,0.0,1107.48,0.0,21,Construcción
URBANIZA S.A.,2024,2930.16,0.0,0.0,2930.16,0.0,12,Otras actividades
V S L SISTEMAS ESPECIALES DE CONSTRUCCION S A,2024,14.99,0.0,0.0,14.99,0.0,8,Construcción
VICENTE VALDES SPA,2024,4450.621,0.0,0.0,4450.621,0.0,16,Construcción
VIDRIOS DELL ORTO S.A.,2024,0.0,0.0,1217.35,1217.35,100.0,26,Otras industrias manufactureras
VIGAFLOW S A,2024,0.0,0.0,0.602,0.602,100.0,1,Comercio minorista
VILLABLANCA INDUSTRIAL SOCIEDAD ANONIMA,2024,0.0,0.0,16.15,16.15,100.0,2,Otras industrias manufactureras
VINA ALMAVIVA S A,2024,8.2,0.0,0.0,8.2,0.0,2,Otras industrias manufactureras
